"fip","H.Clinton","B.Sanders","D.Trump","T.Cruz","M.Rubio","J.Kasich","state","winnerdem_votes","winnerrep_votes","winnerdem","winnerrep"
"29197","124","119","428","214","18","53","MO",5990,5505,"H.Clinton","D.Trump"
"29199","108","134","395","315","25","57","MO",5990,5505,"B.Sanders","D.Trump"
"29201","1067","834","3373","2653","248","390","MO",5990,5505,"H.Clinton","D.Trump"
"29203","317","291","808","552","45","63","MO",5990,5505,"H.Clinton","D.Trump"
"29205","240","200","579","548","80","115","MO",5990,5505,"H.Clinton","D.Trump"
"29183","17805","21593","30489","28554","5213","7861","MO",5990,5505,"B.Sanders","D.Trump"
"29185","340","320","962","757","71","115","MO",5990,5505,"H.Clinton","D.Trump"
"29187","1939","2267","4061","3398","406","474","MO",5990,5505,"B.Sanders","D.Trump"
"29189","89373","71134","47878","47647","12258","23508","MO",5990,5505,"H.Clinton","D.Trump"
"29510","34458","27748","5006","4464","1408","2547","MO",5990,5505,"H.Clinton","D.Trump"
"29186","842","798","1080","997","124","176","MO",5990,5505,"H.Clinton","D.Trump"
"29207","674","489","3024","2141","226","309","MO",5990,5505,"H.Clinton","D.Trump"
"29209","806","885","3928","3218","304","589","MO",5990,5505,"B.Sanders","D.Trump"
"29211","177","112","510","331","44","82","MO",5990,5505,"H.Clinton","D.Trump"
"29213","1199","1373","5086","4189","503","678","MO",5990,5505,"B.Sanders","D.Trump"
"29215","603","666","2659","1968","178","241","MO",5990,5505,"B.Sanders","D.Trump"
"29217","490","518","1530","1142","134","237","MO",5990,5505,"B.Sanders","D.Trump"
"29219","986","1222","2722","2392","269","412","MO",5990,5505,"B.Sanders","D.Trump"
"29221","754","664","1666","1329","111","103","MO",5990,5505,"H.Clinton","D.Trump"
"29223","393","264","1376","874","82","135","MO",5990,5505,"H.Clinton","D.Trump"
"29225","940","1170","3041","4124","306","397","MO",5990,5505,"B.Sanders","T.Cruz"
"29227","59","76","224","174","29","36","MO",5990,5505,"B.Sanders","D.Trump"
"29229","402","385","1874","1808","121","176","MO",5990,5505,"H.Clinton","D.Trump"
"37001","7374","5755","6507","6956","1300","1791","NC",5990,5505,"H.Clinton","T.Cruz"
"37003","1148","1123","2608","2830","242","374","NC",5990,5505,"H.Clinton","T.Cruz"
"37005","563","571","790","501","99","159","NC",5990,5505,"B.Sanders","D.Trump"
"37007","2307","914","612","443","64","72","NC",5990,5505,"H.Clinton","D.Trump"
"37009","1219","1205","1993","1588","285","443","NC",5990,5505,"H.Clinton","D.Trump"
"37011","326","425","1785","1463","296","417","NC",5990,5505,"B.Sanders","D.Trump"
"37013","2934","1840","3165","2690","374","704","NC",5990,5505,"H.Clinton","D.Trump"
"37015","2065","756","345","470","30","43","NC",5990,5505,"H.Clinton","T.Cruz"
"37017","3442","1524","1399","802","97","93","NC",5990,5505,"H.Clinton","D.Trump"
"37019","7192","4252","11584","4599","1735","3627","NC",5990,5505,"H.Clinton","D.Trump"
"37021","17604","30913","8430","11433","2485","4229","NC",5990,5505,"B.Sanders","T.Cruz"
"37023","3511","3460","4985","4268","695","984","NC",5990,5505,"H.Clinton","D.Trump"
"37025","8096","6931","11300","10105","1731","2778","NC",5990,5505,"H.Clinton","D.Trump"
"37027","2156","2108","5599","4567","701","1028","NC",5990,5505,"H.Clinton","D.Trump"
"37029","468","298","749","428","140","94","NC",5990,5505,"H.Clinton","D.Trump"
"37031","2946","2694","7077","3927","834","1492","NC",5990,5505,"H.Clinton","D.Trump"
"37033","1701","885","995","786","83","87","NC",5990,5505,"H.Clinton","D.Trump"
"37035","5310","4561","10991","9710","1365","2354","NC",5990,5505,"H.Clinton","D.Trump"
"37037","7406","5510","3121","3404","720","1518","NC",5990,5505,"H.Clinton","T.Cruz"
"37039","1024","1021","2843","1833","351","450","NC",5990,5505,"H.Clinton","D.Trump"
"37041","974","470","694","576","109","178","NC",5990,5505,"H.Clinton","D.Trump"
"37043","487","355","1215","877","164","201","NC",5990,5505,"H.Clinton","D.Trump"
"37045","4880","3104","4668","4252","531","749","NC",5990,5505,"H.Clinton","D.Trump"
"37047","3628","2002","2162","993","149","183","NC",5990,5505,"H.Clinton","D.Trump"
"37049","5187","3184","5608","4294","883","1427","NC",5990,5505,"H.Clinton","D.Trump"
"37051","22744","11052","10763","8006","1494","1733","NC",5990,5505,"H.Clinton","D.Trump"
"37053","780","710","2368","1012","392","462","NC",5990,5505,"H.Clinton","D.Trump"
"37055","2003","2307","2650","1156","442","827","NC",5990,5505,"B.Sanders","D.Trump"
"37057","4489","3878","10964","9369","1360","1900","NC",5990,5505,"H.Clinton","D.Trump"
"37059","1377","1031","3847","3359","629","1229","NC",5990,5505,"H.Clinton","D.Trump"
"37061","3036","1450","2300","1859","207","303","NC",5990,5505,"H.Clinton","D.Trump"
"37063","35845","25584","4381","6144","1983","3383","NC",5990,5505,"H.Clinton","T.Cruz"
"37065","6411","2058","1160","1081","141","101","NC",5990,5505,"H.Clinton","D.Trump"
"37067","24446","16779","14043","15888","3428","7150","NC",5990,5505,"H.Clinton","T.Cruz"
"37069","4951","2858","2984","3443","325","454","NC",5990,5505,"H.Clinton","T.Cruz"
"37071","7697","5738","11528","9336","1788","2125","NC",5990,5505,"H.Clinton","D.Trump"
"37073","749","356","387","255","45","34","NC",5990,5505,"H.Clinton","D.Trump"
"37075","321","295","845","538","99","101","NC",5990,5505,"H.Clinton","D.Trump"
"37077","4693","2715","2215","2180","256","319","NC",5990,5505,"H.Clinton","D.Trump"
"37079","1643","822","603","675","47","63","NC",5990,5505,"H.Clinton","T.Cruz"
"37081","37880","28204","18445","20265","4766","8546","NC",5990,5505,"H.Clinton","T.Cruz"
"37083","6224","2313","1274","818","135","165","NC",5990,5505,"H.Clinton","D.Trump"
"37085","4655","3111","4943","4670","630","656","NC",5990,5505,"H.Clinton","D.Trump"
"37087","3748","3873","3092","2960","615","877","NC",5990,5505,"B.Sanders","D.Trump"
"37089","4811","5129","6972","8301","1759","3202","NC",5990,5505,"B.Sanders","T.Cruz"
"37091","2926","961","359","255","42","47","NC",5990,5505,"H.Clinton","D.Trump"
"37093","3528","1837","1331","957","166","133","NC",5990,5505,"H.Clinton","D.Trump"
"37095","459","388","218","138","19","33","NC",5990,5505,"H.Clinton","D.Trump"
"37097","5888","4998","12861","9401","1773","3119","NC",5990,5505,"H.Clinton","D.Trump"
"37099","2022","3021","1624","1434","377","546","NC",5990,5505,"B.Sanders","D.Trump"
"37101","7992","6223","10189","10826","1359","1559","NC",5990,5505,"H.Clinton","T.Cruz"
"37103","910","501","576","409","38","55","NC",5990,5505,"H.Clinton","D.Trump"
"37105","3224","2248","2387","2233","387","532","NC",5990,5505,"H.Clinton","D.Trump"
"37107","4731","1947","2277","1888","352","324","NC",5990,5505,"H.Clinton","D.Trump"
"37109","2812","2291","6293","5003","940","1203","NC",5990,5505,"H.Clinton","D.Trump"
"37113","1548","1428","2870","2004","523","786","NC",5990,5505,"H.Clinton","D.Trump"
"37115","1201","2044","970","1003","171","212","NC",5990,5505,"B.Sanders","T.Cruz"
"37117","2469","1097","793","863","83","92","NC",5990,5505,"H.Clinton","T.Cruz"
"37111","1353","1622","2552","2422","444","537","NC",5990,5505,"B.Sanders","D.Trump"
"37119","71265","45224","28531","26557","10598","19991","NC",5990,5505,"H.Clinton","D.Trump"
"37121","314","450","1775","1188","262","403","NC",5990,5505,"B.Sanders","D.Trump"
"37123","1366","885","1432","899","126","214","NC",5990,5505,"H.Clinton","D.Trump"
"37125","4679","2948","7347","5944","1168","3108","NC",5990,5505,"H.Clinton","D.Trump"
"37127","8554","3664","4379","4578","669","756","NC",5990,5505,"H.Clinton","T.Cruz"
"37129","12240","12276","12631","7144","2696","5150","NC",5990,5505,"B.Sanders","D.Trump"
"37131","3195","1067","557","323","51","60","NC",5990,5505,"H.Clinton","D.Trump"
"37133","4560","3213","8343","5686","1162","1491","NC",5990,5505,"H.Clinton","D.Trump"
"37135","17546","18096","2880","3586","1437","2307","NC",5990,5505,"B.Sanders","T.Cruz"
"37137","922","676","999","554","126","232","NC",5990,5505,"H.Clinton","D.Trump"
"37139","2471","1128","1355","934","234","272","NC",5990,5505,"H.Clinton","D.Trump"
"37141","2880","1880","4033","2222","483","762","NC",5990,5505,"H.Clinton","D.Trump"
"37143","711","481","726","531","135","202","NC",5990,5505,"H.Clinton","D.Trump"
"37145","2954","2150","1872","1714","211","197","NC",5990,5505,"H.Clinton","D.Trump"
"37147","11856","7548","5556","6573","1151","1650","NC",5990,5505,"H.Clinton","T.Cruz"
"37149","1099","1123","1624","1135","216","455","NC",5990,5505,"B.Sanders","D.Trump"
"37151","2969","2914","9108","9013","1131","1470","NC",5990,5505,"H.Clinton","D.Trump"
"37153","2941","1595","1464","841","131","154","NC",5990,5505,"H.Clinton","D.Trump"
"37155","8457","5206","2090","1332","276","212","NC",5990,5505,"H.Clinton","D.Trump"
"37157","4464","3000","4911","4451","698","774","NC",5990,5505,"H.Clinton","D.Trump"
"37159","5031","3969","9369","7538","1092","1783","NC",5990,5505,"H.Clinton","D.Trump"
"37161","2382","2306","4128","2882","538","680","NC",5990,5505,"H.Clinton","D.Trump"
"37163","3790","1554","3360","2795","288","363","NC",5990,5505,"H.Clinton","D.Trump"
"37165","2671","1142","956","617","126","177","NC",5990,5505,"H.Clinton","D.Trump"
"37167","2153","1813","5202","3607","586","747","NC",5990,5505,"H.Clinton","D.Trump"
"37169","1433","1319","3776","3380","326","516","NC",5990,5505,"H.Clinton","D.Trump"
"37171","2380","2204","4213","3850","468","765","NC",5990,5505,"H.Clinton","D.Trump"
"37173","666","831","621","449","115","132","NC",5990,5505,"B.Sanders","D.Trump"
"37175","1794","1954","1932","2139","463","1041","NC",5990,5505,"B.Sanders","T.Cruz"
"37177","266","197","141","113","27","25","NC",5990,5505,"H.Clinton","D.Trump"
"37179","7630","5547","12641","12335","2487","3740","NC",5990,5505,"H.Clinton","D.Trump"
"37181","4561","1999","1017","696","120","114","NC",5990,5505,"H.Clinton","D.Trump"
"37183","77927","65380","35174","48462","12343","21622","NC",5990,5505,"H.Clinton","T.Cruz"
"37185","2827","988","523","297","50","84","NC",5990,5505,"H.Clinton","D.Trump"
"37187","1374","597","282","342","32","38","NC",5990,5505,"H.Clinton","T.Cruz"
"37189","2514","5811","2321","2719","924","1065","NC",5990,5505,"B.Sanders","T.Cruz"
"37191","7546","3564","4954","4921","728","746","NC",5990,5505,"H.Clinton","D.Trump"
"37193","2107","1783","5889","4730","645","1037","NC",5990,5505,"H.Clinton","D.Trump"
"37195","6408","2935","3140","3383","414","559","NC",5990,5505,"H.Clinton","T.Cruz"
"37197","832","783","3436","3183","282","640","NC",5990,5505,"H.Clinton","D.Trump"
"37199","1134","1386","1174","1151","165","282","NC",5990,5505,"B.Sanders","D.Trump"
"39001","877","638","2594","843","78","1726","OH",5990,5505,"H.Clinton","D.Trump"
"39003","3670","2730","7193","3710","433","8719","OH",5990,5505,"H.Clinton","J.Kasich"
"39005","1451","1465","3793","2012","279","5139","OH",5990,5505,"B.Sanders","J.Kasich"
"39007","5320","4256","6127","1833","310","5250","OH",5990,5505,"H.Clinton","D.Trump"
"39009","3533","5663","2621","736","190","2497","OH",5990,5505,"B.Sanders","D.Trump"
"39011","1031","952","4284","1767","204","4998","OH",5990,5505,"H.Clinton","J.Kasich"
"39013","3982","3263","5313","1959","347","2995","OH",5990,5505,"H.Clinton","D.Trump"
"39015","1562","1067","4564","1430","171","2859","OH",5990,5505,"H.Clinton","D.Trump"
"39017","12874","11102","27211","9988","1676","28606","OH",5990,5505,"H.Clinton","J.Kasich"
"39019","1084","976","2702","833","88","1972","OH",5990,5505,"H.Clinton","D.Trump"
"39021","1226","1099","3370","1235","147","3593","OH",5990,5505,"H.Clinton","J.Kasich"
"39023","7107","4905","9953","2811","503","10661","OH",5990,5505,"H.Clinton","J.Kasich"
"39025","5642","5710","17186","6672","980","17153","OH",5990,5505,"B.Sanders","D.Trump"
"39027","909","942","3938","1226","251","3456","OH",5990,5505,"B.Sanders","D.Trump"
"39029","4106","3573","8823","2265","377","7094","OH",5990,5505,"H.Clinton","D.Trump"
"39031","1358","1128","2747","874","148","2621","OH",5990,5505,"H.Clinton","D.Trump"
"39033","1344","1141","3060","1713","166","3308","OH",5990,5505,"H.Clinton","J.Kasich"
"39035","125914","72297","45884","12254","4597","76674","OH",5990,5505,"H.Clinton","J.Kasich"
"39037","1246","999","5437","1770","248","5042","OH",5990,5505,"H.Clinton","D.Trump"
"39039","1507","1435","2595","1402","256","3956","OH",5990,5505,"H.Clinton","J.Kasich"
"39041","9552","6891","11146","6199","877","32885","OH",5990,5505,"H.Clinton","J.Kasich"
"39043","5449","4299","4902","1600","383","5588","OH",5990,5505,"H.Clinton","J.Kasich"
"39045","6408","5074","9838","5380","678","15478","OH",5990,5505,"H.Clinton","J.Kasich"
"39047","760","533","1902","596","90","2395","OH",5990,5505,"H.Clinton","J.Kasich"
"39049","84654","67855","35224","18413","2740","101217","OH",5990,5505,"H.Clinton","J.Kasich"
"39051","1480","1528","2944","1680","205","4578","OH",5990,5505,"B.Sanders","J.Kasich"
"39053","945","966","2900","910","161","2087","OH",5990,5505,"B.Sanders","D.Trump"
"39055","4171","3516","8101","2690","616","12034","OH",5990,5505,"H.Clinton","J.Kasich"
"39057","6672","6759","13137","4965","816","17070","OH",5990,5505,"B.Sanders","J.Kasich"
"39059","1440","1228","3029","949","164","2661","OH",5990,5505,"H.Clinton","D.Trump"
"39061","57687","38956","40951","15122","15122","67510","OH",5990,5505,"H.Clinton","J.Kasich"
"39063","2062","2490","5744","3037","439","8496","OH",5990,5505,"B.Sanders","J.Kasich"
"39065","771","669","1953","917","107","2265","OH",5990,5505,"H.Clinton","J.Kasich"
"39067","818","674","1424","406","66","801","OH",5990,5505,"H.Clinton","D.Trump"
"39069","977","952","1981","948","156","3499","OH",5990,5505,"H.Clinton","J.Kasich"
"39071","1119","873","3831","1101","176","2619","OH",5990,5505,"H.Clinton","D.Trump"
"39073","1204","1060","2007","894","91","1782","OH",5990,5505,"H.Clinton","D.Trump"
"39075","561","558","1845","1245","120","2347","OH",5990,5505,"H.Clinton","J.Kasich"
"39077","2036","1907","3789","1464","227","4019","OH",5990,5505,"H.Clinton","J.Kasich"
"39079","1010","694","3018","673","164","1963","OH",5990,5505,"H.Clinton","D.Trump"
"39081","4328","3353","5695","1494","316","3176","OH",5990,5505,"H.Clinton","D.Trump"
"39083","1902","1987","4100","2972","248","5523","OH",5990,5505,"B.Sanders","J.Kasich"
"39085","12506","10351","17306","4421","1074","20566","OH",5990,5505,"H.Clinton","J.Kasich"
"39087","2654","1994","5764","1921","457","3692","OH",5990,5505,"H.Clinton","D.Trump"
"39089","6785","5849","10932","5476","570","17357","OH",5990,5505,"H.Clinton","J.Kasich"
"39091","1012","998","4064","1914","262","3931","OH",5990,5505,"H.Clinton","D.Trump"
"39093","21144","16154","16286","4956","1071","21544","OH",5990,5505,"H.Clinton","J.Kasich"
"39095","32137","24111","17403","7821","1216","24633","OH",5990,5505,"H.Clinton","J.Kasich"
"39097","1225","923","2566","1311","143","3935","OH",5990,5505,"H.Clinton","J.Kasich"
"39099","21000","14066","17139","2725","794","12669","OH",5990,5505,"H.Clinton","D.Trump"
"39101","2585","1909","4091","1976","201","4494","OH",5990,5505,"H.Clinton","J.Kasich"
"39103","7913","6888","13552","4571","849","18572","OH",5990,5505,"H.Clinton","J.Kasich"
"39105","800","757","2378","650","149","1647","OH",5990,5505,"H.Clinton","D.Trump"
"39107","1037","860","3530","2008","217","4488","OH",5990,5505,"H.Clinton","J.Kasich"
"39109","3155","2706","10848","3664","588","11050","OH",5990,5505,"H.Clinton","J.Kasich"
"39111","1191","1138","1037","370","85","489","OH",5990,5505,"H.Clinton","D.Trump"
"39113","33352","22538","35239","10390","1701","39682","OH",5990,5505,"H.Clinton","J.Kasich"
"39115","566","430","1374","481","110","1236","OH",5990,5505,"H.Clinton","D.Trump"
"39117","1164","1035","2969","2078","139","3440","OH",5990,5505,"H.Clinton","J.Kasich"
"39119","3066","2299","6112","1836","362","6599","OH",5990,5505,"H.Clinton","J.Kasich"
"39121","522","404","1183","349","65","846","OH",5990,5505,"H.Clinton","D.Trump"
"39123","2566","2012","2968","1070","189","3287","OH",5990,5505,"H.Clinton","J.Kasich"
"39125","723","540","1313","872","141","1657","OH",5990,5505,"H.Clinton","J.Kasich"
"39127","1465","1070","2539","933","120","2158","OH",5990,5505,"H.Clinton","D.Trump"
"39129","2097","1631","3515","1985","194","4885","OH",5990,5505,"H.Clinton","J.Kasich"
"39131","1336","949","1711","558","107","1205","OH",5990,5505,"H.Clinton","D.Trump"
"39133","8665","8877","10795","2699","544","10921","OH",5990,5505,"B.Sanders","J.Kasich"
"39135","1176","1046","5019","1563","194","3419","OH",5990,5505,"H.Clinton","D.Trump"
"39137","811","936","2778","2246","288","5024","OH",5990,5505,"B.Sanders","J.Kasich"
"39139","5225","4080","8829","5742","516","8994","OH",5990,5505,"H.Clinton","J.Kasich"
"39141","3582","2595","4743","1927","319","4918","OH",5990,5505,"H.Clinton","J.Kasich"
"39143","2866","2456","4159","1941","332","5064","OH",5990,5505,"H.Clinton","J.Kasich"
"39145","3499","2903","5729","1440","369","3653","OH",5990,5505,"H.Clinton","D.Trump"
"39147","2081","2064","3403","1507","302","4596","OH",5990,5505,"H.Clinton","J.Kasich"
"39149","1284","1110","4556","1864","282","4693","OH",5990,5505,"H.Clinton","J.Kasich"
"39151","21515","16235","26047","7293","1462","33297","OH",5990,5505,"H.Clinton","J.Kasich"
"39153","38874","29451","55376","15725","3816","79040","OH",5990,5505,"H.Clinton","J.Kasich"
"39155","17903","14726","15125","2711","659","9792","OH",5990,5505,"H.Clinton","D.Trump"
"39157","4479","4019","6025","2276","403","5598","OH",5990,5505,"H.Clinton","D.Trump"
"39159","1580","1501","3652","2195","279","6835","OH",5990,5505,"H.Clinton","J.Kasich"
"39161","710","621","2426","1429","283","2688","OH",5990,5505,"H.Clinton","J.Kasich"
"39163","515","496","1023","348","61","623","OH",5990,5505,"H.Clinton","D.Trump"
"39165","6970","6054","20244","7965","1369","22870","OH",5990,5505,"H.Clinton","J.Kasich"
"39167","2557","2411","5048","1997","353","5023","OH",5990,5505,"H.Clinton","D.Trump"
"39169","3448","3225","6496","3587","390","10533","OH",5990,5505,"H.Clinton","J.Kasich"
"39171","1007","1156","2806","1314","236","3943","OH",5990,5505,"B.Sanders","J.Kasich"
"39173","6108","7165","6911","3718","638","10968","OH",5990,5505,"B.Sanders","J.Kasich"
"39175","661","647","1720","781","108","1896","OH",5990,5505,"H.Clinton","J.Kasich"
"4001","4450","1933","1088","938","112","133","AZ",5990,5505,"H.Clinton","D.Trump"
"4003","4654","3265","6339","3736","1122","876","AZ",5990,5505,"H.Clinton","D.Trump"
"4005","5738","6941","3324","2843","1058","742","AZ",5990,5505,"B.Sanders","D.Trump"
"4007","2196","1305","3065","1334","646","353","AZ",5990,5505,"H.Clinton","D.Trump"
"4009","937","851","1501","1606","293","202","AZ",5990,5505,"H.Clinton","T.Cruz"
"4011","497","325","282","237","47","24","AZ",5990,5505,"H.Clinton","D.Trump"
"4012","309","259","940","242","87","61","AZ",5990,5505,"H.Clinton","D.Trump"
"4013","126988","86942","144522","72216","47644","33803","AZ",5990,5505,"H.Clinton","D.Trump"
"4015","4170","2847","14154","4744","1316","1023","AZ",5990,5505,"H.Clinton","D.Trump"
"4017","4415","2621","3558","3481","652","441","AZ",5990,5505,"H.Clinton","D.Trump"
"4019","56317","40228","36804","23137","10757","9854","AZ",5990,5505,"H.Clinton","D.Trump"
"4021","9771","5414","12182","4079","2326","1567","AZ",5990,5505,"H.Clinton","D.Trump"
"4023","2496","1205","762","451","223","180","AZ",5990,5505,"H.Clinton","D.Trump"
"4025","8401","7108","17005","10547","3311","3259","AZ",5990,5505,"H.Clinton","D.Trump"
"4027","4358","2156","4390","2556","962","522","AZ",5990,5505,"H.Clinton","D.Trump"
"49001","0","0","87","229","0","47","UT",5990,5505,"H.Clinton","T.Cruz"
"49003","90","281","520","3314","0","638","UT",5990,5505,"B.Sanders","T.Cruz"
"49005","630","2906","1049","7172","0","1892","UT",5990,5505,"B.Sanders","T.Cruz"
"49007","128","235","293","595","0","90","UT",5990,5505,"B.Sanders","T.Cruz"
"49009","1","13","33","36","0","25","UT",5990,5505,"B.Sanders","T.Cruz"
"49011","747","3563","2902","17528","0","5214","UT",5990,5505,"B.Sanders","T.Cruz"
"49013","37","87","324","1342","0","90","UT",5990,5505,"B.Sanders","T.Cruz"
"49015","26","66","161","455","0","88","UT",5990,5505,"B.Sanders","T.Cruz"
"49017","23","73","89","247","0","40","UT",5990,5505,"B.Sanders","T.Cruz"
"49019","161","636","127","180","0","30","UT",5990,5505,"B.Sanders","T.Cruz"
"49021","142","639","720","2287","0","485","UT",5990,5505,"B.Sanders","T.Cruz"
"49023","16","55","118","647","0","78","UT",5990,5505,"B.Sanders","T.Cruz"
"49025","50","186","137","371","0","64","UT",5990,5505,"B.Sanders","T.Cruz"
"49027","9","11","199","771","0","113","UT",5990,5505,"B.Sanders","T.Cruz"
"49029","39","104","175","839","0","134","UT",5990,5505,"B.Sanders","T.Cruz"
"49031","0","0","70","86","0","12","UT",5990,5505,"H.Clinton","T.Cruz"
"49033","0","0","31","198","0","23","UT",5990,5505,"H.Clinton","T.Cruz"
"49035","9431","35610","6542","31164","0","9017","UT",5990,5505,"B.Sanders","T.Cruz"
"49037","44","81","84","407","0","76","UT",5990,5505,"B.Sanders","T.Cruz"
"49039","44","264","347","1282","0","230","UT",5990,5505,"B.Sanders","T.Cruz"
"49041","34","85","374","1010","0","189","UT",5990,5505,"B.Sanders","T.Cruz"
"49043","751","1645","459","672","0","411","UT",5990,5505,"B.Sanders","T.Cruz"
"49045","240","986","518","2412","0","479","UT",5990,5505,"B.Sanders","T.Cruz"
"49047","39","135","575","2144","0","184","UT",5990,5505,"B.Sanders","T.Cruz"
"49049","1011","6071","3713","30637","0","6236","UT",5990,5505,"B.Sanders","T.Cruz"
"49051","170","557","386","1529","0","461","UT",5990,5505,"B.Sanders","T.Cruz"
"49053","660","1509","3090","7801","0","1634","UT",5990,5505,"B.Sanders","T.Cruz"
"49055","30","70","46","154","0","28","UT",5990,5505,"B.Sanders","T.Cruz"
"49057","1113","5465","1695","7058","0","1765","UT",5990,5505,"B.Sanders","T.Cruz"
